review_id,product_id,brand_name,review_score,aspect,clause_sentiment,clause_text
138,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng: Kết cấu: Hiệu quả:
138,1999474295,Murad,5.0,Mùi hương/Kết cấu,positive,Chất lượng: Kết cấu: Hiệu quả:
139,1999474295,Murad,5.0,Hiệu quả,positive,Chất lượng:tốt Kết cấu:lỏng Hiệu quả:rất hiệu quả giao hàng nhanh
139,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng:tốt Kết cấu:lỏng Hiệu quả:rất hiệu quả giao hàng nhanh
139,1999474295,Murad,5.0,Giao hàng,positive,Chất lượng:tốt Kết cấu:lỏng Hiệu quả:rất hiệu quả giao hàng nhanh
139,1999474295,Murad,5.0,Mùi hương/Kết cấu,positive,Chất lượng:tốt Kết cấu:lỏng Hiệu quả:rất hiệu quả giao hàng nhanh
140,1999474295,Murad,5.0,Hiệu quả,positive,Chất lượng: Kết cấu: Hiệu quả:mua kem trị mụn cấp tốc tặng thêm chai sample vitamin c vùng mắt 5ml
140,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng: Kết cấu: Hiệu quả:mua kem trị mụn cấp tốc tặng thêm chai sample vitamin c vùng mắt 5ml
140,1999474295,Murad,5.0,Mùi hương/Kết cấu,positive,Chất lượng: Kết cấu: Hiệu quả:mua kem trị mụn cấp tốc tặng thêm chai sample vitamin c vùng mắt 5ml
142,1999474295,Murad,5.0,Hiệu quả,positive,siêu hiệu quả
142,1999474295,Murad,5.0,Hiệu quả,neutral,thoa lại kem dưỡng ẩm hoặc chống nắng vào ban ngày nhé
143,1999474295,Murad,5.0,Giao hàng,neutral,giao hàng nhanh
143,1999474295,Murad,5.0,Chất lượng/Đóng gói,neutral,đóng gói đẹp
143,1999474295,Murad,5.0,Hiệu quả,positive,hiệu quả sản phẩm khi nào dùng sẽ review sau
144,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng:Chai gel chấm mụn dùng đỉnh lắm nè
144,1999474295,Murad,5.0,Hiệu quả,positive,mấy bé mụn vừa nổi lên chấm vào 1 phát hôm sau xẹp mất luôn 🤣🤣 Kết cấu: Hiệu quả:
144,1999474295,Murad,5.0,Mùi hương/Kết cấu,positive,mấy bé mụn vừa nổi lên chấm vào 1 phát hôm sau xẹp mất luôn 🤣🤣 Kết cấu: Hiệu quả:
145,1999474295,Murad,5.0,Dịch vụ/Uy tín,neutral,Shop gửi đủ hàng
145,1999474295,Murad,5.0,Giao hàng,positive,Anh ship giao nhanh
145,1999474295,Murad,5.0,Dịch vụ/Uy tín,positive,nhiệt tình
146,1999474295,Murad,5.0,Giá cả,neutral,giá hơi cao
147,1999474295,Murad,5.0,Hiệu quả,neutral,Kem trị mụn nghe nói nổi tiếng lắm
148,1999474295,Murad,5.0,Giá cả,neutral,giá chát quá
148,1999474295,Murad,5.0,Hiệu quả,neutral,dùng có tác dụng nhanh
149,1999474295,Murad,5.0,Giao hàng,neutral,Giao hàng tưởng đối nhanh
149,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Sản phẩm được đóng gói cẩn thận
149,1999474295,Murad,5.0,Dịch vụ/Uy tín,neutral,Cảm ơn shop
150,1999474295,Murad,5.0,Giao hàng,neutral,giao hàng nhanh quà tặng đầy đủ
151,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,đóng gói tốt
152,1999474295,Murad,5.0,Hiệu quả,positive,nhanh hết mụn và thêm các sản phẩm được khuyến mại đã giúp sáng da
152,1999474295,Murad,5.0,Hiệu quả,positive,da mịn màng như da em bé
153,1999474295,Murad,5.0,Hiệu quả,positive,chưa thấy cấp tốc hiệu quả như thế nào do thấy vẫn chưa xẹp mụn
154,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng：
157,1999474295,Murad,5.0,Hiệu quả,neutral,Lần đầu sử dụng chưa biết được kết quả
157,1999474295,Murad,5.0,Hiệu quả,neutral,hết mụn
157,1999474295,Murad,5.0,Giao hàng,neutral,giao hàng nhanh
157,1999474295,Murad,5.0,Mùi hương/Kết cấu,neutral,Kết cấu:gel
158,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng:m thấy review về sp rất tốt nên mua dùng xem sao :))
159,1999474295,Murad,5.0,Hiệu quả,positive,trị mụn tốt goia cẩn thẩn giao hành rất nhanh shipper thân thiện sẽ mua tiếp ủng hộ shop dài dài các sản phẩm khác và sẽ chọn những sản phẩm tương tự để xem coa hiệu quả không
159,1999474295,Murad,5.0,Giao hàng,positive,trị mụn tốt goia cẩn thẩn giao hành rất nhanh shipper thân thiện sẽ mua tiếp ủng hộ shop dài dài các sản phẩm khác và sẽ chọn những sản phẩm tương tự để xem coa hiệu quả không
159,1999474295,Murad,5.0,Dịch vụ/Uy tín,positive,trị mụn tốt goia cẩn thẩn giao hành rất nhanh shipper thân thiện sẽ mua tiếp ủng hộ shop dài dài các sản phẩm khác và sẽ chọn những sản phẩm tương tự để xem coa hiệu quả không
160,1999474295,Murad,5.0,Hiệu quả,neutral,hi vọng có tác dụng
160,1999474295,Murad,5.0,Hiệu quả,neutral,hi vọng có tác dụng
162,1999474295,Murad,5.0,Hiệu quả,positive,gel chấm mụn viêm sưng 1 đến 2 ngày là giảm sưng ngay rất hiệu quả
162,1999474295,Murad,5.0,Giá cả,negative,giá đắt
163,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,đóng gói cẩn thận ship nhanh
163,1999474295,Murad,5.0,Giao hàng,positive,đóng gói cẩn thận ship nhanh
163,1999474295,Murad,5.0,Hiệu quả,neutral,trị thâm nữa thui nên m pass lại tuýp này 450k cho bạn nào cần
164,1999474295,Murad,5.0,Giao hàng,neutral,Giao hàng nhanh
164,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Đơn hàng đóng gói cẩn thận
164,1999474295,Murad,5.0,Giá cả,neutral,Giá sale nên hợp lý
165,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Đóng gói cẩn thận
166,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Đóng gói cẩn thận
167,1999474295,Murad,5.0,Hiệu quả,positive,Chất lượng:tốt Hiệu quả:
167,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng:tốt Hiệu quả:
168,1999474295,Murad,5.0,Chất lượng/Đóng gói,neutral,Đóng gói rất cẩn thận và đẹp
170,1999474295,Murad,5.0,Hiệu quả,neutral,xịnnn lắm umg k biết kết quả sao cơ
170,1999474295,Murad,5.0,Giá cả,neutral,giá chât + bé cơ
171,1999474295,Murad,5.0,Hiệu quả,positive,rất hiệu quả
171,1999474295,Murad,5.0,Hiệu quả,neutral,2 ngày là mụn đã giảm sưng rồi
171,1999474295,Murad,5.0,Giá cả,neutral,Mình mua giá 590k
172,1999474295,Murad,5.0,Giao hàng,neutral,Giao hàng nhanh
172,1999474295,Murad,5.0,Chất lượng/Đóng gói,neutral,đóng gói kĩ
175,1999474295,Murad,5.0,Giao hàng,neutral,Giao hàng nhanh
176,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,Đóng gói cẩn thận
177,1999474295,Murad,5.0,Hiệu quả,positive,mình chỉ dùng túyp này của murad để trị mụn đã lâu lắm rồi vì rất hiệu quả
177,1999474295,Murad,5.0,Chất lượng/Đóng gói,neutral,đóng gói kĩ
177,1999474295,Murad,5.0,Chất lượng/Đóng gói,positive,đặt hàng mall luôn yên tâm về chất lượng
181,1999468969,Murad,5.0,Hiệu quả,positive,Kem cung cấp ẩm tốt
181,1999468969,Murad,5.0,Giá cả,neutral,da mình vẫn có cảm giác dính sau khi thoa kem khá lâu
182,1999468969,Murad,5.0,Mùi hương/Kết cấu,neutral,Kết cấu mỏng nhẹ
182,1999468969,Murad,5.0,Hiệu quả,positive,hiệu quả k cao
183,1999570180,Murad,1.0,Giá cả,neutral,chất lượng và màu kem quá tệ bị trệt và đổi màu serum thì vòi phăm k ra kem nhấp nhả rất khó chịu trong khi đó giá sản phẩm khá cao hoài nghi về chất lượng của sản phẩm
183,1999570180,Murad,1.0,Chất lượng/Đóng gói,neutral,chất lượng và màu kem quá tệ bị trệt và đổi màu serum thì vòi phăm k ra kem nhấp nhả rất khó chịu trong khi đó giá sản phẩm khá cao hoài nghi về chất lượng của sản phẩm
184,1999570180,Murad,1.0,Hiệu quả,negative,sau vài ngày dùng mặt bị nổi mụn ngứa
186,1999570180,Murad,5.0,Hiệu quả,neutral,Dưỡng ẩm và làm căng da
186,1999570180,Murad,5.0,Hiệu quả,positive,Làm cho da cảm thấy mịn màng và mềm mại
186,1999570180,Murad,5.0,Giá cả,neutral,Để lại cảm giác sảng khoái và hồi sinh
187,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,Thấm nhanh
187,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,không để lại cặn nhờn
187,1999570180,Murad,5.0,Hiệu quả,neutral,Dưỡng ẩm và làm căng da
188,1999570180,Murad,5.0,Hiệu quả,neutral,Dưỡng ẩm và làm căng da
188,1999570180,Murad,5.0,Hiệu quả,positive,Làm cho da cảm thấy mịn màng và mềm mại
190,1999570180,Murad,5.0,Mùi hương/Kết cấu,positive,sản phẩm có mùi hương thật tuyệt vời như là lá chanh rất là relax khi dùng
190,1999570180,Murad,5.0,Hiệu quả,positive,về hiệu quả đây là lần đầu tiên tôi dùng nên tôi chưa thể đánh giá được
190,1999570180,Murad,5.0,Giá cả,positive,về hiệu quả đây là lần đầu tiên tôi dùng nên tôi chưa thể đánh giá được
191,1999570180,Murad,5.0,Giá cả,neutral,Giá Cả:không mêm chút nào :)Làm sáng và đều màu da
191,1999570180,Murad,5.0,Hiệu quả,positive,Công thức không gây kích ứng phù hợp cho da nhạy cảm
192,1999570180,Murad,5.0,Hiệu quả,neutral,Giảm sự xuất hiện của các đốm đen
194,1999570180,Murad,5.0,Hiệu quả,positive,hiệu quả phải dùng 1 thời gian sau mới rõ
195,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,Thấm nhanh
195,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,không để lại cặn nhờn
195,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,Thấm nhanh
195,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,không để lại cặn nhờn
196,1999570180,Murad,5.0,Hiệu quả,positive,Cải thiện kết cấu và sự rạng rỡ của da
196,1999570180,Murad,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và sự rạng rỡ của da
197,1999570180,Murad,5.0,Thành phần,neutral,Tăng cường sự tự nhiên và sự sáng bừng
198,1999570180,Murad,5.0,Hiệu quả,positive,Mua đợt này rất hài lòng đc giảm giá và quà tặng nhiều
198,1999570180,Murad,5.0,Giá cả,positive,Mua đợt này rất hài lòng đc giảm giá và quà tặng nhiều
199,1999570180,Murad,5.0,Giá cả,neutral,Tranh thủ mua khi có sale 4-4 lại
202,1999570180,Murad,5.0,Hiệu quả,neutral,Giảm sự xuất hiện của vết thâm
202,1999570180,Murad,5.0,Hiệu quả,positive,Cải thiện độ trong suốt của da
204,1999570180,Murad,5.0,Chất lượng/Đóng gói,neutral,đóng gói đẹp lại được tặng nhiều quà
205,1999570180,Murad,5.0,Giá cả,neutral,giá tầm này thì sản phẩm quá ok
208,1999570180,Murad,5.0,Chất lượng/Đóng gói,positive,quá tốt Chất lượng:tốt
210,1999570180,Murad,5.0,Giá cả,neutral,Giá của Murad thì chát rồi
211,1999570180,Murad,5.0,Mùi hương/Kết cấu,neutral,kết cấu mịn không vón trên mặt
211,1999570180,Murad,5.0,Mùi hương/Kết cấu,positive,ko có mùi hương liệu rất thích
214,1999512677,Murad,3.0,Chất lượng/Đóng gói,positive,Chất lượng thì để xài thời gian xem sao ☺️
216,1999512677,Murad,5.0,Hiệu quả,neutral,Nuôi dưỡng và dưỡng ẩm sâu cho da
217,1999512677,Murad,5.0,Giá cả,neutral,Sp chưa dùng nên chưa đánh giá
218,1999512677,Murad,5.0,Chất lượng/Đóng gói,positive,Quá chất lượng
219,1999512677,Murad,5.0,Giá cả,neutral,Mình mua ngay đợt sale 11
219,1999512677,Murad,5.0,Hiệu quả,neutral,11 nên nhận được rất nhiều quà có giá trị
219,1999512677,Murad,5.0,Giá cả,neutral,11 nên nhận được rất nhiều quà có giá trị
219,1999512677,Murad,5.0,Dịch vụ/Uy tín,positive,Sản phẩm thì uy tín trước giờ rồi
220,1999512677,Murad,5.0,Hiệu quả,positive,Hiệu quả nhanh
221,1999512677,Murad,5.0,Giao hàng,neutral,Giao hàng nhanh
221,1999512677,Murad,5.0,Chất lượng/Đóng gói,negative,không biết sao lúc giao hàng hộp bên ngoài móp méo
221,1999512677,Murad,5.0,Giao hàng,negative,không biết sao lúc giao hàng hộp bên ngoài móp méo
221,1999512677,Murad,5.0,Chất lượng/Đóng gói,negative,bị rách 1 góc
221,1999512677,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng tốt
222,1999512677,Murad,5.0,Hiệu quả,positive,Chất lượng: Kết cấu: Hiệu quả: Hàng rất tốt
222,1999512677,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng: Kết cấu: Hiệu quả: Hàng rất tốt
222,1999512677,Murad,5.0,Mùi hương/Kết cấu,positive,Chất lượng: Kết cấu: Hiệu quả: Hàng rất tốt
222,1999512677,Murad,5.0,Chất lượng/Đóng gói,neutral,Đóng gói kỹ lắm luôn
223,1999512677,Murad,5.0,Giao hàng,neutral,Giao hàng nhanh
223,1999512677,Murad,5.0,Chất lượng/Đóng gói,positive,sản phẩm được đóng gói cẩn thận và
225,1999512677,Murad,5.0,Giá cả,neutral,Bõ công thức đến 12h đêm săn sale 😊
225,1999512677,Murad,5.0,Giá cả,positive,Giá tốt kèm khuyến mãi nhiều sp
227,1999512677,Murad,5.0,Dịch vụ/Uy tín,neutral,Đã phản hồi với shop
227,1999512677,Murad,5.0,Dịch vụ/Uy tín,neutral,shop vẫn chưa giải quyết
229,1999428938,Murad,5.0,Hiệu quả,neutral,Chứa Hyaluronic Acid giúp dưỡng ẩm
229,1999428938,Murad,5.0,Hiệu quả,neutral,Chứa Hyaluronic Acid giúp dưỡng ẩm
229,1999428938,Murad,5.0,Mùi hương/Kết cấu,positive,Công thức nhẹ và không nhờn
230,1999428938,Murad,5.0,Hiệu quả,positive,Làm da cảm thấy tươi mới và mịn màng
230,1999428938,Murad,5.0,Mùi hương/Kết cấu,positive,Nhẹ nhàng và dịu nhẹ trên da
230,1999428938,Murad,5.0,Hiệu quả,neutral,Chứa Hyaluronic Acid giúp dưỡng ẩm
230,1999428938,Murad,5.0,Hiệu quả,positive,Làm da cảm thấy tươi mới và mịn màng
231,1999428938,Murad,5.0,Giá cả,neutral,Đã dùng thấy ok lên dình săn sale mua quá trời hihi
233,1999428938,Murad,5.0,Hiệu quả,neutral,Nghe giới thiệu Murad trị mụn nên mình mua về trải nghiệm thử
235,1999428938,Murad,5.0,Hiệu quả,positive,nhanh hết mụn và thêm các sản phẩm được khuyến mại đã giúp sáng da
235,1999428938,Murad,5.0,Hiệu quả,positive,da mịn màng như da em bé
236,1999428938,Murad,5.0,Chất lượng/Đóng gói,neutral,túi ví hay vòng tay đều rất kém chất lượng và quê mùa
237,1999567409,Murad,1.0,Chất lượng/Đóng gói,neutral,đây là hộp kem mình vừa bóc tem
237,1999567409,Murad,1.0,Giá cả,negative,cảm giác bị lừa đảo
238,1999567409,Murad,3.0,Chất lượng/Đóng gói,neutral,hộp serum retinol 30ml không được dán niêm phong giống như các hộp sản phẩm con lại
239,1999567409,Murad,4.0,Hiệu quả,negative,Chưa sử dụng nên chưa biết hiệu quả như thế nào
240,1999567409,Murad,5.0,Giá cả,neutral,Giá hơi mắc
240,1999567409,Murad,5.0,Hiệu quả,positive,mong rằng có tác dụng tốt trên da của mình
241,1999567409,Murad,5.0,Chất lượng/Đóng gói,neutral,Đóng gói đẹp
241,1999567409,Murad,5.0,Giao hàng,neutral,chỉnh chu giao hàng nhanh
241,1999567409,Murad,5.0,Giá cả,neutral,Giao đủ hàng khuyến mãi
241,1999567409,Murad,5.0,Giá cả,positive,Tôi chưa sử dụng nên chưa thể đánh giá chất lượng
241,1999567409,Murad,5.0,Chất lượng/Đóng gói,positive,Tôi chưa sử dụng nên chưa thể đánh giá chất lượng
242,1999567409,Murad,5.0,Hiệu quả,neutral,Giảm nếp nhăn và đường nhăn
243,1999567409,Murad,5.0,Mùi hương/Kết cấu,positive,Kết cấu mịn mượt
243,1999567409,Murad,5.0,Hiệu quả,positive,Cải thiện rõ rệt về kết cấu da
243,1999567409,Murad,5.0,Mùi hương/Kết cấu,positive,Cải thiện rõ rệt về kết cấu da
244,1999567409,Murad,5.0,Hiệu quả,positive,Làm sáng da trẻ trung
245,1999567409,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng: đang xài
245,1999567409,Murad,5.0,Mùi hương/Kết cấu,positive,ban đầu thấy khá tốt Kết cấu: mịn
245,1999567409,Murad,5.0,Hiệu quả,positive,dễ apply Hiệu quả: chưa rõ nữa == Giá cao hơn mật bằng chung
245,1999567409,Murad,5.0,Giá cả,positive,dễ apply Hiệu quả: chưa rõ nữa == Giá cao hơn mật bằng chung
245,1999567409,Murad,5.0,Hiệu quả,neutral,Xài một tg mới biết kết quả được
246,1999567409,Murad,5.0,Chất lượng/Đóng gói,positive,Chất lượng: tốt
247,1999567409,Murad,5.0,Dịch vụ/Uy tín,positive,uy tín
247,1999567409,Murad,5.0,Chất lượng/Đóng gói,positive,chất lượng
248,1999567409,Murad,5.0,Hiệu quả,positive,Hi vọng hiệu quả sử dụng tốt
248,1999567409,Murad,5.0,Hiệu quả,negative,Mới dùng đc vài ngày thấy cũng dễ dùng hok bị kích ứng
249,1999567409,Murad,5.0,Giao hàng,neutral,Giao hàng rất nhanh chưa unbox xong
